area,room,parking,warehouse,elevator,address,price(usd)
65,1,True,True,False,Punak,75000.0
80,2,True,True,True,Gholhak,163333.33
145,3,True,True,True,Niavaran,483333.33
235,3,True,True,True,Niavaran,666666.67
192,3,True,True,True,Kamranieh,1116333.33
160,3,True,True,True,Kamranieh,437333.33
160,3,True,True,True,Niavaran,613333.33
106,2,True,True,True,Pardis,26666.67
75,2,False,True,True,Shahrake Qods,20666.67
100,2,True,True,True,Shahrake Qods,26666.67
58,1,True,True,True,Ekbatan,95000.0
44,1,False,True,False,Pirouzi,26333.33
108,2,True,True,True,Gheitarieh,300000.0
87,2,True,True,True,Amirabad,18333.33
231,3,True,True,True,Zaferanieh,1439900.0
120,3,True,True,True,Persian Gulf Martyrs Lake,58333.33
103,2,True,True,True,Saadat Abad,190000.0
78,2,False,False,False,Parand,15166.67
85,2,True,True,True,Gheitarieh,240000.0
195,3,True,True,True,Velenjak,650000.0
142,3,True,True,True,Amirabad,183333.33
90,2,True,True,True,Persian Gulf Martyrs Lake,43833.33
85,2,True,True,True,Gheitarieh,243333.33
350,4,True,True,True,Niavaran,2683333.33
210,4,True,True,True,Niavaran,700000.0
87,2,True,True,True,Pardis,29666.67
85,2,True,True,True,Southern Janatabad,146666.67
92,2,True,True,True,Southern Janatabad,133000.0
90,2,True,True,True,Shahr-e-Ziba,138333.33
87,2,True,True,True,Shahr-e-Ziba,101666.67
108,2,True,True,True,West Ferdows Boulevard,115000.0
85,2,True,True,False,Southern Janatabad,113333.33
68,2,True,True,True,Southern Janatabad,73333.33
138,2,True,True,True,Zaferanieh,575000.0
78,2,True,True,True,Parand,7000.0
94,2,True,True,True,Qazvin Imamzadeh Hassan,57066.67
168,3,True,True,True,Aqdasieh,533333.33
100,2,True,True,True,Niavaran,206666.67
100,2,True,True,True,Ajudaniye,210000.0
44,1,False,True,False,Parastar,34333.33
300,3,False,False,False,Lavasan,900000.0
280,4,True,True,True,Velenjak,1026666.67
65,2,True,True,True,West Ferdows Boulevard,92000.0
180,3,True,True,True,Ajudaniye,450000.0
176,2,True,True,False,Islamshahr,93333.33
83,2,True,True,True,Central Janatabad,128633.33
300,4,True,True,True,Farmanieh,1233333.33
68,2,False,True,False,Pirouzi,46000.0
220,3,True,True,True,Aqdasieh,1166666.67
140,3,True,True,True,Andisheh,49466.67
290,4,True,True,True,Farmanieh,1200000.0
75,2,False,True,True,Kahrizak,28750.0
133,3,True,True,True,East Ferdows Boulevard,266666.67
87,2,True,True,True,Abazar,188500.0
60,2,False,True,True,Pirouzi,50000.0
149,3,True,True,True,West Ferdows Boulevard,288066.67
238,3,True,True,True,Velenjak,1428000.0
90,2,True,True,True,Punak,116666.67
100,2,True,True,True,Qazvin Imamzadeh Hassan,61666.67
94,2,True,True,True,Central Janatabad,150400.0
80,2,True,True,True,Parastar,112000.0
55,2,False,False,False,Parastar,42666.67
114,3,True,True,True,Saadat Abad,226666.67
146,3,True,True,True,Heravi,253333.33
70,2,True,True,False,Punak,76000.0
86,2,True,True,True,Amirabad,157666.67
69,1,False,True,True,Persian Gulf Martyrs Lake,70000.0
60,1,True,True,True,West Ferdows Boulevard,110000.0
101,2,True,True,True,Persian Gulf Martyrs Lake,116666.67
97,2,True,True,True,Hashemi,76666.67
105,2,True,True,True,Hakimiyeh,119000.0
110,2,True,True,False,Saadat Abad,416666.67
75,2,True,True,True,Punak,90000.0
110,2,True,True,True,Punak,216333.33
149,3,True,True,False,Mirdamad,307933.33
105,2,True,True,True,Railway,166666.67
110,2,True,True,True,Persian Gulf Martyrs Lake,116666.67
190,3,True,True,True,Kook,433333.33
160,2,True,True,True,Yousef Abad,286666.67
67,2,False,True,True,Pirouzi,66666.67
121,2,True,True,True,Narmak,183333.33
105,2,True,True,True,Gisha,245000.0
83,2,True,True,False,West Ferdows Boulevard,80000.0
62,1,False,True,True,Pirouzi,46000.0
55,1,True,True,True,Pirouzi,58333.33
88,2,True,True,True,Pirouzi,81666.67
86,2,True,False,True,Air force,100000.0
62,1,True,True,True,Narmak,75000.0
65,1,True,True,False,Araj,103333.33
135,2,True,True,True,Niavaran,495000.0
226,4,True,True,True,Mahmoudieh,566666.67
70,2,True,True,True,Tenant,67666.67
85,1,True,True,True,Kamranieh,236666.67
170,3,True,True,True,Punak,311666.67
170,3,True,True,True,Niavaran,466666.67
574,5,True,True,False,North Program Organization,2000000.0
360,4,True,True,True,Niavaran,1266666.67
120,2,True,True,True,Saadat Abad,243333.33
120,3,True,True,True,Punak,222000.0
97,2,True,False,True,Tenant,77666.67
150,3,True,True,True,Pasdaran,381866.67
140,2,True,True,True,Pasdaran,350000.0
85,2,True,True,True,Punak,110000.0
240,3,True,True,True,Velenjak,1533333.33
120,3,True,True,True,Pardis,22333.33
100,2,True,True,True,Shahr-e-Ziba,156666.67
105,3,True,True,False,Andisheh,113333.33
75,2,True,True,True,Punak,99333.33
51,1,True,True,True,Tenant,46000.0
89,2,True,True,True,Shahr-e-Ziba,136666.67
130,3,True,True,True,Saadat Abad,350000.0
140,2,True,True,True,Pasdaran,333333.33
100,2,True,True,True,Punak,188333.33
290,3,True,True,True,Farmanieh,1233333.33
290,4,True,True,True,Farmanieh,1133333.33
200,3,True,True,True,Aqdasieh,1160000.0
450,3,True,False,False,Damavand,128333.33
37,1,False,True,False,Andisheh,11833.33
140,3,True,True,True,Gheitarieh,296666.67
150,3,True,True,True,Sadeghieh,180000.0
465,2,True,False,False,Damavand,110000.0
160,3,True,True,True,Gheitarieh,326666.67
403,5,True,False,False,Andisheh,433333.33
165,2,True,True,True,Pakdasht,40000.0
405,5,True,True,False,Andisheh,366666.67
400,5,True,True,False,Andisheh,366666.67
87,2,True,True,True,Pardis,18333.33
88,2,True,True,True,West Ferdows Boulevard,103333.33
86,2,True,True,True,Air force,97466.67
350,3,True,True,False,Pasdaran,33333.33
200,3,True,True,True,Kook,400000.0
115,3,True,True,True,Velenjak,421666.67
90,2,True,True,True,Gheitarieh,233333.33
107,3,True,True,True,Gheitarieh,214000.0
84,2,True,True,True,Pirouzi,89600.0
112,2,True,True,True,Pardis,16000.0
114,2,True,True,True,Persian Gulf Martyrs Lake,123000.0
120,3,True,True,True,Pardis,21666.67
113,2,True,True,True,Persian Gulf Martyrs Lake,126666.67
84,2,True,True,True,West Pars,103333.33
45,1,False,True,False,Shahran,52666.67
155,2,True,True,True,Pardis,63333.33
56,1,True,True,True,Shahran,81666.67
67,2,True,True,True,East Ferdows Boulevard,79333.33
79,2,True,True,True,East Ferdows Boulevard,86666.67
65,1,True,True,True,Gheitarieh,140833.33
113,2,True,True,True,Rudhen,51666.67
54,1,True,True,False,Aqdasieh,116666.67
170,3,False,False,False,Velenjak,523333.33
42,1,False,True,True,Jeyhoon,35000.0
160,3,False,True,False,Pakdasht,30333.33
56,1,True,True,True,Punak,95000.0
75,2,True,True,True,Rudhen,33333.33
80,2,True,True,False,Rudhen,25000.0
41,1,False,True,True,Farmanieh,84333.33
117,2,False,True,True,Rudhen,52666.67
88,2,True,True,True,Abazar,186666.67
114,2,True,True,True,Abazar,223333.33
75,2,True,True,True,Shahrake Qods,24500.0
160,3,True,True,True,Andisheh,100000.0
87,2,True,True,True,Abazar,186666.67
104,2,True,True,True,Abazar,113333.33
90,2,False,True,False,Shahrake Qods,22166.67
120,2,True,True,False,Andisheh,60000.0
88,2,False,True,True,Shahrake Qods,25333.33
76,2,True,True,True,Abazar,100000.0
85,2,True,True,True,Southern Janatabad,120000.0
71,2,False,True,False,Northern Janatabad,86666.67
200,3,True,True,True,Heravi,498333.33
104,2,True,False,True,Air force,140000.0
165,3,True,True,True,Aqdasieh,666666.67
82,2,True,True,True,Abazar,126666.67
115,2,True,True,True,Gheitarieh,276666.67
350,5,True,True,True,Gheitarieh,1166666.67
106,2,True,True,True,Abazar,150000.0
40,1,False,True,True,Karoon,29333.33
130,2,True,True,True,Gheitarieh,400000.0
46,1,True,True,False,Jeyhoon,25000.0
121,2,True,True,True,Dehkade Olampic,161333.33
80,2,True,True,True,Jeyhoon,50000.0
154,3,True,True,True,Ostad Moein,133333.33
60,1,False,True,False,Jeyhoon,34000.0
68,2,True,True,True,West Ferdows Boulevard,76666.67
89,2,True,False,True,Andisheh,36666.67
70,2,True,True,True,Jeyhoon,53333.33
45,1,True,True,True,Qasr-od-Dasht,43333.33
113,2,True,True,True,Amirabad,169333.33
85,2,True,True,True,Dorous,140000.0
42,1,True,False,True,Vahidieh,32500.0
108,2,True,True,True,Shahran,143333.33
82,2,True,True,True,Punak,96666.67
76,2,True,False,True,Punak,141666.67
79,2,True,True,True,Punak,108333.33
71,2,True,True,True,Punak,90000.0
73,2,True,True,True,Punak,118333.33
89,2,True,True,True,Shahrake Qods,53666.67
85,2,True,True,True,Shahr-e-Ziba,91666.67
96,2,True,True,True,East Ferdows Boulevard,131666.67
95,2,True,True,True,Andisheh,40000.0
60,2,True,True,True,Punak,68333.33
88,2,False,False,True,Parand,16166.67
145,3,True,True,True,Pasdaran,48333.33
75,2,False,True,False,Malard,8333.33
145,3,True,True,True,Gholhak,261666.67
105,3,True,True,True,Ostad Moein,97000.0
67,2,True,True,True,Feiz Garden,70666.67
78,2,True,False,True,Jeyhoon,75000.0
125,2,True,True,True,Gheitarieh,416666.67
91,2,True,True,True,Shahran,111666.67
195,3,True,True,True,Gheitarieh,633333.33
87,2,False,False,True,Pardis,19500.0
99,2,True,True,True,Punak,140000.0
113,2,True,True,True,Punak,170000.0
100,2,True,True,True,Punak,143333.33
200,3,True,True,True,Zaferanieh,800000.0
106,2,True,True,True,Pardis,18666.67
105,2,True,True,True,Shahran,125000.0
228,3,True,True,True,Zaferanieh,676400.0
75,2,True,True,True,Shahran,121666.67
84,3,True,True,True,Shahran,101666.67
90,2,True,True,True,Shahr-e-Ziba,105000.0
66,2,True,False,True,Ostad Moein,52666.67
130,3,True,True,True,Northern Suhrawardi,260000.0
101,2,True,True,True,Central Janatabad,156666.67
103,2,False,True,False,Shahran,107333.33
60,2,True,True,False,Pirouzi,48333.33
123,2,True,True,True,Persian Gulf Martyrs Lake,12000.0
70,2,True,True,True,Punak,90000.0
177,3,True,True,True,Velenjak,723333.33
230,3,True,True,True,Farmanieh,733333.33
105,2,True,True,True,Pardis,18000.0
87,2,False,False,True,Pardis,27000.0
104,2,True,True,True,Pardis,19666.67
105,2,True,True,True,Pardis,18500.0
310,3,True,True,True,Elahieh,1516666.67
108,2,True,True,True,Shams Abad,151666.67
75,2,True,True,False,Central Janatabad,91666.67
108,2,True,True,True,Shams Abad,137666.67
116,2,True,True,True,West Ferdows Boulevard,168333.33
43,1,True,True,True,Shams Abad,60000.0
64,2,False,True,False,Jeyhoon,30666.67
48,1,True,True,False,Salsabil,34933.33
134,3,True,True,True,Andisheh,36666.67
100,2,False,False,False,Pardis,21666.67
230,3,True,True,True,Farmanieh,690000.0
238,3,True,True,True,Velenjak,1563333.33
270,5,True,True,False,Aqdasieh,483333.33
105,2,False,True,False,Andisheh,36666.67
86,2,True,True,True,Pardis,26000.0
130,3,True,True,True,West Pars,225333.33
87,2,True,True,True,Pardis,32000.0
80,2,False,True,False,Shahrake Qods,40000.0
112,2,True,True,True,Yousef Abad,186666.67
120,2,True,True,False,Pardis,60000.0
125,2,True,True,True,Pardis,70000.0
100,2,True,True,True,Pirouzi,86666.67
123,3,True,True,True,East Ferdows Boulevard,186666.67
100,2,True,True,True,Pirouzi,133333.33
88,2,True,True,True,Northern Janatabad,99333.33
87,2,True,True,True,Pardis,24000.0
85,2,True,True,True,Pardis,24333.33
84,2,False,True,False,Sattarkhan,86666.67
110,2,True,True,True,Yousef Abad,190000.0
170,3,True,True,True,Niavaran,736666.67
220,3,True,True,True,Niavaran,660000.0
101,2,True,True,True,Yousef Abad,183333.33
100,2,True,True,True,Gheitarieh,226666.67
193,3,True,True,True,Kook,433333.33
45,1,False,True,False,Andisheh,13166.67
86,2,True,False,True,Pirouzi,68333.33
138,3,True,True,True,Islamshahr,56333.33
55,1,True,True,True,Saadat Abad,133333.33
100,2,True,True,True,Gheitarieh,273333.33
108,2,True,True,True,Persian Gulf Martyrs Lake,100800.0
94,2,True,True,True,Gheitarieh,278333.33
101,2,True,True,True,Gheitarieh,293333.33
101,2,True,True,True,Gheitarieh,283333.33
99,1,True,True,True,Gheitarieh,280000.0
97,2,True,True,True,Shahrake Gharb,250000.0
126,2,True,True,True,Gheitarieh,383333.33
105,2,True,True,True,Pardis,17500.0
101,2,True,True,True,Tarasht,111500.0
100,2,True,True,True,Gheitarieh,276666.67
90,2,True,True,True,Shahrake Qods,33000.0
146,3,True,True,True,Saadat Abad,360000.0
90,3,True,True,False,Salsabil,85000.0
60,2,False,True,False,Shahrake Azadi,56000.0
130,3,True,True,True,Shahrake Gharb,476666.67
85,2,True,True,False,Air force,90000.0
132,3,True,True,True,Pasdaran,330000.0
115,2,True,True,True,Tarasht,153333.33
70,2,False,True,False,Pirouzi,51666.67
145,3,True,True,True,Pirouzi,130000.0
88,2,True,True,True,Punak,99333.33
54,1,False,True,False,Beryanak,27666.67
65,2,True,True,False,Pirouzi,55000.0
70,1,True,True,False,Dehkade Olampic,66666.67
63,1,True,True,True,Ostad Moein,46000.0
190,3,True,True,True,Zaferanieh,433333.33
57,1,True,True,True,Qasr-od-Dasht,40000.0
144,3,True,True,True,Velenjak,400000.0
85,2,True,True,True,Shahr-e-Ziba,115000.0
65,2,False,True,True,West Pars,66666.67
88,3,False,False,True,Parand,17333.33
74,2,True,True,True,Darband,136666.67
76,2,False,False,False,Parand,12166.67
88,2,False,False,True,Parand,19333.33
49,1,True,True,True,Punak,89800.0
287,5,True,True,False,Vanak,1916666.67
95,2,True,True,False,Punak,130000.0
65,1,True,True,True,Air force,56333.33
86,2,True,True,True,Niavaran,186000.0
86,2,True,True,True,Kamranieh,183333.33
90,2,True,True,True,Golestan,23000.0
62,2,True,True,False,Ekhtiarieh,110000.0
157,3,True,True,True,Gheitarieh,453333.33
90,2,True,True,True,Southern Chitgar,23000.0
190,3,True,True,True,Gheitarieh,516666.67
90,2,True,True,True,Railway,43833.33
150,3,True,True,True,Gheitarieh,366666.67
70,2,True,True,True,Shahrake Qods,24500.0
91,2,True,True,True,Tehran Now,100000.0
155,3,True,True,True,Gheitarieh,490000.0
245,3,True,True,True,Niavaran,718666.67
120,2,True,True,True,West Ferdows Boulevard,166666.67
150,2,True,True,True,Gheitarieh,433333.33
65,2,True,True,False,West Ferdows Boulevard,75000.0
106,2,True,True,True,West Ferdows Boulevard,130000.0
100,2,True,True,True,Gheitarieh,280000.0
125,2,True,True,True,Gheitarieh,366666.67
57,1,True,True,True,Feiz Garden,63000.0
160,3,True,True,True,Niavaran,560000.0
43,1,False,True,True,Beryanak,40000.0
115,3,True,True,True,Feiz Garden,116666.67
80,2,True,True,True,Feiz Garden,96666.67
93,2,True,True,True,Southern Janatabad,153333.33
65,2,True,False,True,Qasr-od-Dasht,68333.33
90,2,True,True,True,Southern Janatabad,100000.0
200,2,True,True,False,Andisheh,66666.67
135,3,True,True,True,Shahrake Gharb,300000.0
63,2,False,True,False,Azarbaijan,44666.67
53,1,True,True,True,Azarbaijan,50000.0
50,1,False,True,False,Qasr-od-Dasht,27000.0
72,2,True,True,False,Qasr-od-Dasht,53833.33
148,3,True,True,True,Saadat Abad,416666.67
80,2,True,True,True,Azarbaijan,82666.67
60,2,True,True,True,Andisheh,31666.67
102,2,True,True,True,Shahrake Gharb,329933.33
95,2,True,True,True,Mirdamad,183333.33
83,2,True,True,True,Ray,56666.67
95,2,True,True,True,Gheitarieh,276666.67
83,2,True,True,True,Salsabil,76666.67
60,1,True,True,True,Northern Chitgar,29166.67
65,2,True,True,True,Jeyhoon,46666.67
90,2,True,True,True,Gheitarieh,273333.33
200,3,True,True,True,Heravi,466666.67
53,1,True,True,True,Jeyhoon,47333.33
43,1,True,True,True,Beryanak,41666.67
97,2,True,True,True,Southern Janatabad,129333.33
42,1,True,False,True,Jeyhoon,32000.0
120,2,True,True,True,Abazar,129333.33
97,2,True,True,True,Sattarkhan,119333.33
97,2,True,True,True,Southern Janatabad,116666.67
90,2,True,True,True,Southern Janatabad,109333.33
97,2,True,True,True,Central Janatabad,120000.0
90,2,True,True,True,Southern Janatabad,122666.67
198,3,True,True,True,Gheitarieh,450000.0
929,5,True,True,False,Zafar,2666666.67
90,2,True,True,True,Punak,156000.0
150,3,True,True,True,Punak,313333.33
136,3,True,True,True,Southern Janatabad,206666.67
120,2,True,True,True,Southern Janatabad,136666.67
90,2,True,True,True,Punak,117333.33
550,3,True,True,False,Absard,150000.0
50,1,True,True,True,Punak,83333.33
90,2,True,True,True,Mirdamad,200000.0
55,1,True,True,True,Punak,76666.67
75,2,True,True,True,Jeyhoon,78333.33
47,1,True,True,True,Punak,70000.0
65,2,True,True,False,Punak,75000.0
420,4,True,True,True,Zaferanieh,3080000.0
124,3,True,True,True,Southern Janatabad,198333.33
86,2,True,True,True,Punak,141666.67
70,1,True,True,True,Punak,103333.33
181,3,True,True,True,Velenjak,453333.33
68,2,True,True,False,Punak,74333.33
67,2,True,True,True,Punak,86666.67
72,1,True,True,True,Ozgol,150000.0
145,3,True,True,True,Central Janatabad,205000.0
116,2,True,True,True,Shahrake Gharb,328666.67
65,1,True,True,True,Northern Janatabad,90000.0
125,2,True,True,True,Ozgol,310000.0
143,3,True,True,True,Saadat Abad,373333.33
150,3,True,True,True,Saadat Abad,493333.33
88,2,True,True,True,Southern Janatabad,85333.33
380,4,True,True,True,Elahieh,1666666.67
95,2,True,True,True,Ostad Moein,99666.67
58,1,True,True,True,Shahran,95000.0
190,3,True,True,True,Farmanieh,833333.33
120,2,True,True,True,Ekhtiarieh,256666.67
130,3,True,True,True,Shahrakeh Naft,250000.0
85,2,True,True,False,Punak,93333.33
100,2,True,True,False,Islamshahr,36666.67
115,2,True,True,True,Gheitarieh,316666.67
76,2,True,True,True,Shahr-e-Ziba,82666.67
125,2,True,True,True,Punak,200000.0
110,2,True,True,True,Punak,130000.0
96,2,True,True,True,Punak,138333.33
75,2,True,True,False,Islamshahr,41666.67
105,2,True,True,True,Central Janatabad,143333.33
160,3,True,True,True,Heravi,233333.33
76,2,True,True,True,Jeyhoon,60000.0
290,4,True,True,True,Zaferanieh,531666.67
110,2,False,True,True,Zafar,185000.0
198,4,True,True,False,Andisheh,173333.33
105,2,True,True,True,Andisheh,64333.33
90,2,True,True,True,Islamshahr,36600.0
63,1,True,True,True,Islamshahr,29400.0
100,2,True,True,True,Central Janatabad,120000.0
117,3,True,True,True,Islamshahr,66333.33
91,2,True,True,False,Islamshahr,54666.67
60,1,True,True,False,Islamshahr,26000.0
110,2,True,True,True,Islamshahr,84333.33
96,2,True,True,True,Ostad Moein,99666.67
113,2,True,True,True,Ekhtiarieh,143333.33
74,2,True,True,True,Southern Janatabad,93333.33
155,3,True,True,True,Dorous,326666.67
125,2,True,True,True,Ostad Moein,130000.0
49,1,True,False,True,Dezashib,105000.0
148,3,True,True,True,Saadat Abad,419333.33
134,3,True,True,True,Qasr-od-Dasht,98333.33
90,2,True,True,True,Central Janatabad,120000.0
110,1,True,True,True,Central Janatabad,148333.33
115,2,True,True,True,Punak,180166.67
90,2,True,True,True,Darabad,176666.67
95,2,True,True,True,North Program Organization,143333.33
105,2,True,True,True,Pardis,25000.0
63,2,True,True,True,Amir Bahador,54600.0
185,3,True,True,True,Pasdaran,433333.33
250,3,True,True,True,Elahieh,1333333.33
88,2,True,True,False,Northern Janatabad,128333.33
95,2,True,True,True,Southern Program Organization,143333.33
108,2,True,True,True,Heravi,213333.33
90,2,True,True,True,Southern Janatabad,126000.0
160,3,True,True,True,Velenjak,320000.0
78,2,False,True,True,Parand,14166.67
120,3,True,True,True,Persian Gulf Martyrs Lake,19666.67
158,3,True,True,True,Pasdaran,368666.67
56,1,True,True,True,West Ferdows Boulevard,75000.0
155,3,True,True,True,Pasdaran,439166.67
100,2,True,True,True,Southern Janatabad,190000.0
182,3,True,True,True,Saadat Abad,383333.33
63,2,True,True,True,Shahr-e-Ziba,75000.0
125,2,True,True,True,Shahrake Qods,34333.33
53,1,False,False,False,Shahrake Qods,13166.67
150,3,True,True,True,Ekhtiarieh,316666.67
62,2,True,True,False,Punak,73333.33
113,2,True,True,True,Ekhtiarieh,200000.0
93,2,True,True,False,Parand,21666.67
84,2,True,True,True,Damavand,71666.67
83,2,True,True,True,Jeyhoon,73333.33
150,3,True,True,True,Gheitarieh,433333.33
147,3,True,True,True,Ekhtiarieh,320000.0
75,2,True,True,True,Saadat Abad,183333.33
119,2,True,True,True,Shahran,156666.67
105,2,True,True,True,Saadat Abad,160000.0
115,2,True,True,True,Ekhtiarieh,210000.0
179,3,True,True,True,Velenjak,268500.0
86,2,True,True,True,Central Janatabad,120000.0
70,1,True,True,True,West Ferdows Boulevard,121666.67
48,1,True,True,True,Shahr-e-Ziba,58333.33
70,2,False,True,True,Komeil,41666.67
102,2,True,True,True,Saadat Abad,204000.0
85,2,True,False,True,Pardis,15666.67
72,2,True,True,False,West Ferdows Boulevard,80000.0
180,3,True,True,True,Saadat Abad,483333.33
138,3,True,True,True,Saadat Abad,310000.0
87,2,True,True,True,Shahrake Qods,32000.0
705,5,True,True,False,Abazar,3033333.33
200,3,True,True,True,Saadat Abad,533333.33
87,2,True,True,True,Pardis,19000.0
75,2,True,True,True,Shahr-e-Ziba,111666.67
57,1,True,True,True,West Ferdows Boulevard,96666.67
62,1,True,True,True,West Ferdows Boulevard,88333.33
65,2,True,True,True,West Ferdows Boulevard,103333.33
70,1,False,True,False,Saadat Abad,110000.0
65,1,True,True,True,West Ferdows Boulevard,93333.33
100,2,True,True,True,Ostad Moein,93333.33
210,3,True,True,True,Saadat Abad,546666.67
110,2,True,True,True,Saadat Abad,296666.67
68,2,True,True,True,West Ferdows Boulevard,96666.67
101,2,True,True,True,Saadat Abad,185166.67
165,3,True,True,True,Saadat Abad,350000.0
300,4,True,True,True,Saadat Abad,1000000.0
245,3,True,True,True,Shahrake Gharb,633333.33
105,2,True,True,False,Andisheh,33333.33
135,2,True,True,True,Saadat Abad,293333.33
130,3,True,True,True,Saadat Abad,310000.0
83,2,True,False,True,Saadat Abad,153333.33
60,1,True,True,True,Saadat Abad,155000.0
52,1,True,True,True,Southern Program Organization,91666.67
60,2,True,True,True,West Ferdows Boulevard,95000.0
70,2,True,True,True,East Ferdows Boulevard,100000.0
140,3,True,True,True,Shahrake Gharb,373333.33
120,2,True,True,True,Saadat Abad,226666.67
62,1,True,True,True,Shahrake Qods,17000.0
70,2,True,True,True,West Ferdows Boulevard,86666.67
150,3,True,True,True,Saadat Abad,316666.67
69,2,True,True,False,Shahran,61666.67
70,1,True,True,True,East Ferdows Boulevard,86666.67
100,2,True,True,True,Jeyhoon,76666.67
75,2,True,True,False,West Ferdows Boulevard,83333.33
103,2,True,True,True,Azarbaijan,105000.0
85,2,True,True,True,Shahran,88333.33
150,3,True,True,True,Punak,350000.0
66,2,True,True,True,Qalandari,141666.67
101,2,True,False,True,Pirouzi,110000.0
290,4,True,True,True,Aqdasieh,900000.0
106,2,True,True,True,Saadat Abad,200000.0
107,3,True,True,False,Eram,99000.0
122,2,True,True,True,Jeyhoon,130000.0
195,3,True,True,True,Shahrake Gharb,650000.0
98,2,True,True,True,Shahr-e-Ziba,106666.67
98,2,True,True,True,Pardis,25666.67
200,3,True,True,True,Gheitarieh,533333.33
400,4,True,True,True,Elahieh,2100000.0
110,2,True,True,True,Ekhtiarieh,276666.67
95,2,True,True,True,Ostad Moein,98333.33
60,1,True,True,True,Southern Program Organization,80000.0
76,2,False,False,False,Parand,11500.0
222,3,True,True,True,Gheitarieh,660000.0
120,2,True,True,True,Punak,200000.0
270,3,True,True,True,Kamranieh,883333.33
110,2,True,True,False,Southern Program Organization,119333.33
84,2,True,True,True,Shahrake Qods,32733.33
76,2,True,True,True,Shahrake Qods,29000.0
75,2,False,True,True,Parand,13333.33
170,4,True,True,True,Andisheh,102000.0
92,2,False,True,False,Andisheh,31000.0
122,3,True,True,False,Parand,28333.33
170,3,True,True,True,Ekhtiarieh,260000.0
147,3,True,True,True,Pasdaran,278333.33
47,1,False,True,False,Jeyhoon,28333.33
100,2,True,True,True,Pasdaran,200000.0
180,3,True,True,True,Saadat Abad,450000.0
90,2,True,True,True,Northern Janatabad,105000.0
80,2,True,True,True,Shahr-e-Ziba,85000.0
59,1,True,False,True,Pirouzi,53333.33
87,2,True,True,True,Pardis,28333.33
50,1,False,True,True,Ostad Moein,33333.33
123,3,True,True,True,Gheitarieh,246666.67
56,1,True,True,True,Feiz Garden,73333.33
105,2,True,True,True,Pardis,31500.0
57,1,True,True,True,Azarbaijan,58333.33
78,2,True,True,True,Southern Janatabad,116666.67
92,2,True,True,True,Southern Janatabad,129333.33
100,2,True,True,True,Pardis,35000.0
152,3,True,True,True,Saadat Abad,326666.67
155,3,True,True,True,Shahrake Gharb,300000.0
115,3,True,True,True,Shahr-e-Ziba,129000.0
145,3,True,True,True,Shahrake Gharb,366666.67
115,2,True,True,True,Yousef Abad,180000.0
60,1,True,True,False,Central Janatabad,73000.0
160,3,True,True,True,Gheitarieh,340000.0
101,2,True,True,True,North Program Organization,171666.67
98,2,True,True,True,Southern Janatabad,120000.0
92,2,True,True,True,Punak,129000.0
90,2,True,True,True,Northern Janatabad,129333.33
150,3,True,True,True,West Ferdows Boulevard,240000.0
106,2,True,True,True,Persian Gulf Martyrs Lake,98666.67
135,3,True,True,True,Dehkade Olampic,140000.0
209,3,True,True,True,West Ferdows Boulevard,433333.33
115,2,True,True,False,Tarasht,120000.0
110,2,True,True,False,Water Organization,131666.67
90,2,False,True,True,Northern Janatabad,105000.0
190,3,True,True,True,Aqdasieh,800000.0
133,3,True,True,True,Gheitarieh,443333.33
200,3,True,True,True,Ajudaniye,900000.0
220,3,True,True,True,Kamranieh,1120000.0
130,3,True,True,True,Gheitarieh,290000.0
123,3,True,True,False,Azadshahr,115000.0
105,2,True,True,True,Dehkade Olampic,136666.67
103,3,True,True,True,Shahran,137600.0
105,2,True,True,True,Pardis,23666.67
161,3,True,True,True,Persian Gulf Martyrs Lake,213333.33
115,3,False,True,True,Shahrake Qods,53333.33
85,2,False,False,False,Azadshahr,103333.33
50,2,True,True,False,Shahran,60666.67
160,3,True,True,True,Persian Gulf Martyrs Lake,223333.33
232,3,True,True,True,Farmanieh,766666.67
117,2,True,True,True,Shahran,129333.33
77,2,True,True,True,West Ferdows Boulevard,113333.33
100,2,True,True,False,Yousef Abad,131666.67
85,2,True,True,False,Northern Janatabad,98333.33
145,3,True,True,True,Farmanieh,366666.67
127,3,True,True,True,Hakimiyeh,149333.33
79,2,True,True,True,Shahran,98333.33
120,2,True,True,True,Gheitarieh,366666.67
173,3,True,True,True,Niavaran,366666.67
195,3,True,True,True,Farmanieh,576000.0
66,2,True,True,True,West Ferdows Boulevard,75666.67
140,3,True,True,True,Gheitarieh,371666.67
93,2,True,True,True,Atabak,43333.33
80,2,True,True,True,Yousef Abad,141666.67
119,2,True,True,True,Shahran,180000.0
100,2,True,True,True,Ekhtiarieh,216666.67
115,2,True,True,True,Shahran,128000.0
52,1,True,True,True,Ekhtiarieh,123333.33
136,3,True,True,True,Persian Gulf Martyrs Lake,45333.33
95,2,True,True,True,Shahran,166666.67
83,3,True,True,True,Shahran,103333.33
100,2,True,True,True,Shahrake Qods,56666.67
70,2,True,True,False,Shahran,85000.0
73,2,True,True,False,Shahran,86000.0
70,2,True,True,True,Shahr-e-Ziba,66666.67
105,2,True,True,True,Pardis,16666.67
87,2,True,True,True,Pardis,17666.67
66,1,True,True,True,Pardis,24000.0
98,2,True,True,True,Pardis,33333.33
64,2,True,True,True,Shahr-e-Ziba,66000.0
